store,date,year,month,week,is_q4,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag1,lag2,lag4,lag8,ma4,ma8,store_mean_to_prev,store_sd_to_prev,sin1,cos1,sin2,cos2,is_holiday_num,inter_holiday_lag1,inter_temp_holiday,inter_cpi_unemp
44,2010-06-18,2010,6,24,FALSE,293481.36,Non-Holiday,58.41,2.819,126.114,7.972,296818.2,282351.82,267065.35,278287.04,284531.595,282663.35625,278768.9278947368,9424.325898468744,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,1005.3808080000001
44,2010-06-25,2010,6,25,FALSE,288247.24,Non-Holiday,71.83,2.82,126.1266,7.972,293481.36,296818.2,291891.01,272997.65,291135.59750000003,284562.64625,279504.5495,9729.268548301568,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,1005.4812552000001
44,2010-07-02,2010,7,26,FALSE,300628.19,Non-Holiday,78.82,2.814,126.1392,7.804,288247.24,293481.36,282351.82,285379.86,290224.655,286468.845,279920.8680952381,9675.615452925904,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,984.3903168
44,2010-07-09,2010,7,27,FALSE,280472.78,Non-Holiday,71.33,2.802,126.1518,7.804,300628.19,288247.24,296818.2,286515.92,294793.7475,288374.88625,280862.11000000004,10390.710019499886,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,984.4886472
44,2010-07-16,2010,7,28,FALSE,297099.95,Non-Holiday,77.79,2.791,126.1498065,7.804,280472.78,300628.19,293481.36,267065.35,290707.3925,287619.49375,280845.1826086957,10162.625027015045,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,984.4730899260001
44,2010-07-23,2010,7,29,FALSE,292680.16,Non-Holiday,82.27,2.797,126.1283548,7.804,297099.95,280472.78,288247.24,291891.01,291612.04000000004,291373.81875,281522.4645833334,10465.46740694909,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,984.3056808592
44,2010-07-30,2010,7,30,FALSE,275020.96,Non-Holiday,78.94,2.797,126.1069032,7.804,292680.16,297099.95,300628.19,282351.82,292720.27,291472.4625,281968.7724000001,10484.53831779467,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,984.1382725728
44,2010-08-06,2010,8,31,FALSE,296804.49,Non-Holiday,81.24,2.802,126.0854516,7.804,275020.96,292680.16,280472.78,296818.2,286318.4625,290556.105,281701.5488461539,10367.393544291723,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,983.9708642864
44,2010-08-13,2010,8,32,FALSE,291028.09,Non-Holiday,74.93,2.837,126.064,7.804,296804.49,275020.96,297099.95,293481.36,290401.39,290554.39125,282260.9170370371,10565.851349694954,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,983.803456
44,2010-08-20,2010,8,33,FALSE,284740.5,Non-Holiday,76.34,2.85,126.0766452,7.804,291028.09,296804.49,292680.16,288247.24,288883.425,290247.7325,282574.0303571429,10502.249761040437,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,983.9021391408
44,2010-08-27,2010,8,34,FALSE,293155.08,Non-Holiday,75.31,2.854,126.0892903,7.804,284740.5,291028.09,275020.96,300628.19,286898.51,289809.39,282648.7362068966,10327.156606983322,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,984.0008215012
44,2010-09-03,2010,9,35,FALSE,295880.12,Non-Holiday,65.71,2.868,126.1019355,7.804,293155.08,284740.5,296804.49,280472.78,291432.04000000004,288875.25125000003,282998.9476666667,10327.243197601596,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,984.099504642
44,2010-09-10,2010,9,36,FALSE,283455.13,Holiday,65.74,2.87,126.1145806,7.804,295880.12,293155.08,291028.09,297099.95,291200.9475,290801.16875,283414.4693548387,10411.114960092651,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,295880.12,65.74,984.1981870024
44,2010-09-17,2010,9,37,FALSE,279364.13,Non-Holiday,66.84,2.875,126.1454667,7.804,283455.13,295880.12,284740.5,292680.16,289307.7075,289095.56625000003,283415.74000000005,10247.15258880203,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,984.4392221268
44,2010-09-24,2010,9,38,FALSE,281313.78,Non-Holiday,68.22,2.872,126.1900333,7.804,279364.13,283455.13,293155.08,275020.96,287963.615,287431.0625,283292.963939394,10114.571637567444,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,984.7870198732
44,2010-10-01,2010,10,39,TRUE,300152.45,Non-Holiday,68.74,2.853,126.2346,7.61,281313.78,279364.13,295880.12,296804.49,285003.29000000004,288217.66500000004,283234.75264705886,9970.327180291617,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,960.645306
44,2010-10-08,2010,10,40,TRUE,279524.44,Non-Holiday,63.03,2.841,126.2791667,7.61,300152.45,281313.78,283455.13,291028.09,286071.3725,288636.16000000003,283718.1154285715,10223.06009158631,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,960.9844585870001
44,2010-10-15,2010,10,41,TRUE,268708.43,Non-Holiday,54.12,2.845,126.3266774,7.61,279524.44,300152.45,279364.13,284740.5,285088.7,287198.20375,283601.62444444443,10103.604837287969,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,961.346015014
44,2010-10-22,2010,10,42,TRUE,270110.3,Non-Holiday,56.89,2.849,126.3815484,7.61,268708.43,279524.44,281313.78,293155.08,282424.775,285194.195,283199.1056756757,10254.589422063818,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,961.763583324
44,2010-10-29,2010,10,43,TRUE,286497.49,Non-Holiday,45.12,2.841,126.4364194,7.61,270110.3,268708.43,300152.45,295880.12,279623.905,282313.59750000003,282854.6634210527,10333.393558132844,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,962.1811516340001
44,2010-11-05,2010,11,44,TRUE,270516.84,Non-Holiday,49.96,2.831,126.4912903,7.61,286497.49,270110.3,279524.44,283455.13,276210.165,281140.76875,282948.06923076924,10216.292639519248,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,0,0,0,962.5987191830001
44,2010-11-12,2010,11,45,TRUE,281909.79,Non-Holiday,42.55,2.831,126.5461613,7.61,270516.84,286497.49,268708.43,279364.13,273958.265,279523.4825,282637.2885,10272.785467240661,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,0,0,0,963.016287493
44,2010-11-19,2010,11,46,TRUE,284322.52,Non-Holiday,42,2.842,126.6072,7.61,281909.79,270516.84,270110.3,281313.78,277258.605,279841.69,282619.5446341463,10147.354810516517,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,0,0,0,963.4807920000001
44,2010-11-26,2010,11,47,TRUE,307646.5,Holiday,28.22,2.83,126.6692667,7.61,284322.52,281909.79,286497.49,300152.45,280811.66000000003,280217.7825,282660.0916666667,10029.186301050328,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,284322.52,28.22,963.953119587
44,2010-12-03,2010,12,48,TRUE,264214.12,Non-Holiday,25.8,2.812,126.7313333,7.61,307646.5,284322.52,270516.84,279524.44,286098.9125,281154.53875,283241.17093023256,10603.151997156107,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,964.425446413
44,2010-12-10,2010,12,49,TRUE,278253.28,Non-Holiday,36.78,2.817,126.7934,7.61,264214.12,307646.5,281909.79,268708.43,284523.2325,279240.74875,282808.7379545454,10858.756971665589,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,964.897774
44,2010-12-17,2010,12,50,TRUE,278646.35,Non-Holiday,35.21,2.842,126.8794839,7.61,278253.28,264214.12,284322.52,270110.3,283609.105,280433.855,282707.5055555555,10758.402987540992,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,965.552872479
44,2010-12-24,2010,12,51,TRUE,365098.24,Non-Holiday,34.9,2.846,126.9835806,7.61,278646.35,278253.28,307646.5,286497.49,282190.0625,281500.86125,282619.2195652173,10657.289819048787,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,966.345048366
44,2010-12-31,2010,12,52,TRUE,241937.11,Holiday,26.79,2.868,127.0876774,7.61,365098.24,278646.35,264214.12,270516.84,296552.9975,291325.955,284374.0923404255,15900.373763575846,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,365098.24,26.79,967.137225014
44,2011-01-07,2011,1,1,FALSE,288320.38,Non-Holiday,16.94,2.891,127.1917742,7.224,241937.11,365098.24,278253.28,281909.79,290983.745,287753.48875,283489.9885416666,16860.955517649945,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,918.8333768208
44,2011-01-14,2011,1,2,FALSE,292859.36,Non-Holiday,20.6,2.903,127.3009355,7.224,288320.38,241937.11,278646.35,284322.52,293500.52,288554.8125,283588.56795918365,16701.98809560188,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,919.621958052
44,2011-01-21,2011,1,3,FALSE,276157.8,Non-Holiday,34.8,2.934,127.4404839,7.224,292859.36,288320.38,365098.24,307646.5,297053.77249999996,289621.9175,283773.98379999993,16584.988721310194,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,920.6300556936001
44,2011-01-28,2011,1,4,FALSE,276011.4,Non-Holiday,31.64,2.96,127.5800323,7.224,276157.8,292859.36,241937.11,264214.12,274818.6625,285685.83,283624.64686274505,16455.502341229218,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,921.6381533352001
44,2011-02-04,2011,2,5,FALSE,293953.08,Non-Holiday,23.35,2.974,127.7195806,7.224,276011.4,276157.8,288320.38,278253.28,283337.235,287160.49,283478.23826923076,16330.015018033879,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,922.6462502544
44,2011-02-11,2011,2,6,FALSE,307486.73,Holiday,30.83,3.034,127.859129,7.224,293953.08,276011.4,292859.36,278646.35,284745.41000000003,289122.96499999997,283675.8767924528,16237.889758839854,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,293953.08,30.83,923.654347896
44,2011-02-18,2011,2,7,FALSE,280785.76,Non-Holiday,40.85,3.062,127.99525,7.224,307486.73,293953.08,276157.8,365098.24,288402.2525,292728.0125,284116.8185185185,16403.995625631833,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,924.637686
44,2011-02-25,2011,2,8,FALSE,279427.93,Non-Holiday,33.17,3.12,128.13,7.224,280785.76,307486.73,276011.4,241937.11,289559.2425,282188.9525,284056.2538181818,16260.276258708567,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,925.61112
44,2011-03-04,2011,3,9,FALSE,293984.54,Non-Holiday,34.23,3.23,128.26475,7.224,279427.93,280785.76,293953.08,288320.38,290413.375,286875.305,283973.6051785714,16126.094080946597,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,926.584554
44,2011-03-11,2011,3,10,FALSE,284496.14,Non-Holiday,41.28,3.346,128.3995,7.224,293984.54,279427.93,307486.73,292859.36,290421.24,287583.325,284149.23561403505,16037.95474578147,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,927.5579879999999
44,2011-03-18,2011,3,11,FALSE,281699.68,Non-Holiday,44.69,3.407,128.5121935,7.224,284496.14,293984.54,280785.76,276157.8,284673.5925,286537.9225,284155.2167241379,15899.159507257968,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,928.372085844
44,2011-03-25,2011,3,12,FALSE,285031.81,Non-Holiday,42.38,3.435,128.6160645,7.224,281699.68,284496.14,279427.93,276011.4,284902.0725,287230.6575,284113.59745762707,15767.031307648824,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,0,0,0,929.1224499479999
44,2011-04-01,2011,4,13,FALSE,281514.26,Non-Holiday,42.49,3.487,128.7199355,6.906,285031.81,281699.68,293984.54,293953.08,286303.0425,288358.20875,284128.90099999995,15635.529178495666,1,-1.6081226496766366e-16,-3.216245299353273e-16,-1,0,0,0,888.9398745629999
44,2011-04-08,2011,4,14,FALSE,292498.61,Non-Holiday,42.75,3.547,128.8238065,6.906,281514.26,285031.81,284496.14,307486.73,283185.47250000003,286803.35625,284086.03803278686,15510.393468168346,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0,0,0,889.6572076889998
44,2011-04-15,2011,4,15,FALSE,289667.55,Non-Holiday,41.72,3.616,128.9107333,6.906,292498.61,281514.26,281699.68,280785.76,285186.08999999997,284929.84125,284221.72467741935,15421.257077761647,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0,0,0,890.2575241698
44,2011-04-22,2011,4,16,FALSE,280357.3,Non-Holiday,47.55,3.655,128.9553,6.906,289667.55,292498.61,285031.81,279427.93,287178.0575,286040.065,284308.16634920635,15313.510374010584,0.93501624268541494,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0,0,0,890.5653017999999
44,2011-04-29,2011,4,17,FALSE,281247.97,Non-Holiday,43.85,3.683,128.9998667,6.906,280357.3,289667.55,281514.26,293984.54,286009.43,286156.23625,284246.4340625,15201.301469423213,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0,0,0,890.8730794302
44,2011-05-06,2011,5,18,FALSE,299354.67,Non-Holiday,47.75,3.744,129.0444333,6.906,281247.97,280357.3,292498.61,284496.14,285942.8575,284564.165,284200.30384615384,15088.428941132028,0.8229838658936566,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0,0,0,891.1808563698
44,2011-05-13,2011,5,19,FALSE,307095.31,Non-Holiday,52.4,3.77,129.089,6.906,299354.67,281247.97,289667.55,281699.68,287656.8725,286421.48125,284429.91545454547,15087.683070813508,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0,0,0,891.4886339999999
44,2011-05-20,2011,5,20,FALSE,303559.23,Non-Holiday,52.12,3.802,129.0756774,6.906,307095.31,299354.67,280357.3,285031.81,292013.8125,289595.935,284768.20492537314,15224.769956336726,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0,0,0,891.3966281243999
44,2011-05-27,2011,5,21,FALSE,308442.49,Non-Holiday,54.62,3.778,129.0623548,6.906,303559.23,307095.31,281247.97,281514.26,297814.295,291911.8625,285044.5435294118,15280.74648463552,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0,0,0,891.3046222488
44,2011-06-03,2011,6,22,FALSE,308950.04,Non-Holiday,52.76,3.752,129.0490323,6.906,308442.49,303559.23,299354.67,292498.61,304612.925,295277.89125,285383.64420289855,15425.187445044297,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0,0,0,891.2126170637999
44,2011-06-10,2011,6,23,FALSE,308770.42,Non-Holiday,61.39,3.732,129.0357097,6.906,308950.04,308442.49,307095.31,289667.55,307011.76749999996,297334.32,285720.307,15567.848376178712,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711009,0,0,0,891.1206111882001
44,2011-06-17,2011,6,24,FALSE,300255.87,Non-Holiday,63.35,3.704,129.0432,6.906,308770.42,308950.04,303559.23,280357.3,307430.545,299722.17874999996,286044.95647887327,15694.655821664397,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,0,0,0,891.1723392
44,2011-06-24,2011,6,25,FALSE,296765.59,Non-Holiday,66.38,3.668,129.0663,6.906,300255.87,308770.42,308442.49,281247.97,306604.70499999996,302209.5,286242.3302777778,15673.767414640504,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0,0,0,891.3318678
44,2011-07-01,2011,7,26,FALSE,315273.08,Non-Holiday,74.29,3.613,129.0894,6.56,296765.59,300255.87,308950.04,299354.67,303685.48,304149.2025,286386.48452054797,15614.028176461214,-3.216245299353273e-16,-1,6.432490598706546e-16,1,0,0,0,846.826464
44,2011-07-08,2011,7,27,FALSE,295339.01,Non-Holiday,77.3,3.563,129.1125,6.56,315273.08,296765.59,308770.42,307095.31,305266.24,306139.00375,286776.8439189189,15862.757754480028,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,0,0,0,846.9780000000001
44,2011-07-15,2011,7,28,FALSE,289201.21,Non-Holiday,75.59,3.553,129.1338387,6.56,295339.01,315273.08,300255.87,303559.23,301908.3875,304669.46625,286891.0061333334,15787.225805221797,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,0,0,0,847.1179818720001
44,2011-07-22,2011,7,29,FALSE,303108.81,Non-Holiday,78.5,3.563,129.1507742,6.56,289201.21,295339.01,296765.59,308442.49,299144.72250000003,302874.71375,286921.4035526316,15685.227803384441,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,847.229078752
44,2011-07-29,2011,7,30,FALSE,279677,Non-Holiday,77.62,3.574,129.1677097,6.56,303108.81,289201.21,315273.08,308950.04,300730.5275,302208.00375000003,287131.6296103896,15690.44432809337,-0.46472317204376806,-0.8854560256532101,0.8229838658936557,0.5680647467311567,0,0,0,847.3401756319998
44,2011-08-05,2011,8,31,FALSE,298080.45,Non-Holiday,75.56,3.595,129.1846452,6.56,279677,303108.81,295339.01,308770.42,291831.5075,298548.87375,287036.05743589747,15612.081274738304,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.35460488704253607,0,0,0,847.451272512
44,2011-08-12,2011,8,32,FALSE,290399.66,Non-Holiday,75.95,3.606,129.2015806,6.56,298080.45,279677,289201.21,300255.87,292516.8675,297212.6275,287175.8598734177,15562.014345622561,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,0,0,0,847.5623687359999
44,2011-08-19,2011,8,33,FALSE,290909.69,Non-Holiday,76.68,3.578,129.2405806,6.56,290399.66,298080.45,303108.81,296765.59,292816.48,295980.60125,287216.157375,15468.593150776172,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,0,0,0,847.8182087359999
44,2011-08-26,2011,8,34,FALSE,324174.79,Non-Holiday,81.53,3.57,129.2832581,6.56,290909.69,290399.66,279677,315273.08,289766.7,295248.61375,287261.7565432099,15378.220805426155,-0.8229838658936564,-0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,848.098173136
44,2011-09-02,2011,9,35,FALSE,309543.52,Non-Holiday,77,3.58,129.32593550000001,6.56,324174.79,290909.69,298080.45,295339.01,300891.14749999996,296361.3275,287711.91548780486,15812.01264289999,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0,0,0,848.37813688
44,2011-09-09,2011,9,36,FALSE,295811.25,Holiday,70.19,3.619,129.3686129,6.56,309543.52,324174.79,290399.66,289201.21,303756.915,298136.89125,287974.9468674699,15895.932476503593,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,1,309543.52,70.19,848.6581006239999
44,2011-09-16,2011,9,37,FALSE,303974.28,Non-Holiday,67.54,3.641,129.4306,6.56,295811.25,309543.52,290909.69,303108.81,305109.8125,298963.14625,288068.23619047616,15823.87141656415,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0,0,0,849.0647359999999
44,2011-09-23,2011,9,38,FALSE,307409.13,Non-Holiday,63.6,3.648,129.5183333,6.56,303974.28,295811.25,324174.79,279677,308375.96,299071.33,288255.3661176471,15823.734179619323,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,0,0,0,849.6402664479999
44,2011-09-30,2011,9,39,FALSE,299757.75,Non-Holiday,68.28,3.623,129.6060667,6.56,307409.13,303974.28,309543.52,298080.45,304184.54500000004,302537.84625,288478.08430232556,15864.908866433025,-1,-1.8369701987210297e-16,3.6739403974420594e-16,-1,0,0,0,850.215797552
44,2011-10-07,2011,10,40,TRUE,312577.36,Non-Holiday,60.62,3.592,129.6938,6.078,299757.75,307409.13,295811.25,290399.66,301738.10250000004,302747.50875,288607.7356321839,15819.225572777808,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,0,0,0,788.2789164000001
44,2011-10-14,2011,10,41,TRUE,293031.78,Non-Holiday,51.74,3.567,129.7706452,6.078,312577.36,299757.75,303974.28,290909.69,305929.63,305519.72125,288880.11772727274,15932.949385158288,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0,0,0,788.7459815256
44,2011-10-21,2011,10,42,TRUE,305969.81,Non-Holiday,54.66,3.579,129.7821613,6.078,293031.78,312577.36,307409.13,324174.79,303194.005,305784.9825,288926.76561797754,15849.227724077324,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,0,0,0,788.8159763814001
44,2011-10-28,2011,10,43,TRUE,306336.07,Non-Holiday,47.41,3.567,129.7936774,6.078,305969.81,293031.78,299757.75,309543.52,302834.175,303509.36,289116.1327777778,15861.855608106764,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0,0,0,788.8859712372001
44,2011-11-04,2011,11,44,TRUE,307126.34,Non-Holiday,43.51,3.538,129.8051935,6.078,306336.07,305969.81,312577.36,295811.25,304478.755,303108.42875,289305.36285714287,15876.283164466799,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,0,0,0,788.955966093
44,2011-11-11,2011,11,45,TRUE,312233.56,Non-Holiday,33.8,3.513,129.8167097,6.078,307126.34,306336.07,293031.78,303974.28,303116,304522.815,289499.0691304348,15897.519836313104,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,0,0,0,789.0259615566
44,2011-11-18,2011,11,46,TRUE,310531.04,Non-Holiday,40.65,3.489,129.8268333,6.078,312233.56,307126.34,305969.81,307409.13,307916.445,305555.225,289743.52602150536,15984.725259617626,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,0,0,0,789.0874927974
44,2011-11-25,2011,11,47,TRUE,309129.01,Holiday,38.89,3.445,129.8364,6.078,310531.04,312233.56,306336.07,299757.75,309056.7525,305945.46375,289964.669787234,16041.862714657274,-0.5680647467311559,0.8229838658936564,-0.93501624268541494,0.35460488704253534,1,310531.04,38.89,789.1456392
44,2011-12-02,2011,12,48,TRUE,284309.34,Non-Holiday,33.94,3.389,129.8459667,6.078,309129.01,310531.04,307126.34,312577.36,309754.9875,307116.87125,290166.39968421054,16076.62366191995,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,0,0,0,789.2037856026
44,2011-12-09,2011,12,49,TRUE,304300.91,Non-Holiday,24.82,3.341,129.8555333,6.078,284309.34,309129.01,312233.56,293031.78,304050.7375,303583.36875,290105.3886458333,16003.724012488423,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,0,0,0,789.2619313974
44,2011-12-16,2011,12,50,TRUE,311144.16,Non-Holiday,27.85,3.282,129.8980645,6.078,304300.91,284309.34,310531.04,305969.81,302067.575,304992.01,290251.7342268041,15985.456299952022,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,0,0,0,789.520436031
44,2011-12-23,2011,12,51,TRUE,376233.89,Non-Holiday,24.76,3.186,129.9845484,6.078,311144.16,304300.91,309129.01,306336.07,302220.855,305638.80375,290464.9222448979,16041.691953698353,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,0,0,0,790.0460851752
44,2011-12-30,2011,12,52,TRUE,263917.85,Holiday,31.53,3.119,130.0710323,6.078,376233.89,311144.16,284309.34,307126.34,318997.075,314376.03125,291331.27545454545,18118.834979809228,6.432490598706546e-16,1,1.2864981197413093e-15,1,1,376233.89,31.53,790.5717343194001
44,2012-01-06,2012,1,1,FALSE,325327.93,Non-Holiday,33.8,3.08,130.1575161,5.774,263917.85,376233.89,304300.91,312233.56,313899.2025,308974.97,291057.1412,18233.18591407756,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0,0,0,751.5294979614
44,2012-01-13,2012,1,2,FALSE,312361.88,Non-Holiday,25.61,3.056,130.244,5.774,325327.93,263917.85,311144.16,310531.04,319155.9575,310611.76625,291396.4559405941,18457.273443261747,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0,0,0,752.028856
44,2012-01-20,2012,1,3,FALSE,316948.39,Non-Holiday,32.71,3.047,130.2792258,5.774,312361.88,325327.93,376233.89,309129.01,319460.3875,310840.62124999997,291601.9993137255,18482.372349238998,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0,0,0,752.2322497692
44,2012-01-27,2012,1,4,FALSE,308295.38,Non-Holiday,34.32,3.058,130.3144516,5.774,316948.39,312361.88,263917.85,284309.34,304639.0125,311818.04375,291848.080776699,18559.588416308423,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0,0,0,752.4356435384001
44,2012-02-03,2012,2,5,FALSE,325986.05,Non-Holiday,31.39,3.077,130.3496774,5.774,308295.38,316948.39,325327.93,304300.91,315733.395,314816.29875,292006.22788461536,18539.749330249044,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0,0,0,752.6390373075999
44,2012-02-10,2012,2,6,FALSE,325377.97,Holiday,33.73,3.116,130.3849032,5.774,325986.05,308295.38,312361.88,311144.16,315897.925,317526.94125,292329.84523809527,18744.078835130276,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,1,325986.05,33.73,752.8424310768
44,2012-02-17,2012,2,7,FALSE,320691.21,Non-Holiday,36.57,3.119,130.4546207,5.774,325377.97,325986.05,316948.39,376233.89,319151.9475,319306.1675,292641.62,18927.02634242755,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.1205366802553229,0,0,0,753.2449799218
44,2012-02-24,2012,2,8,FALSE,315641.8,Non-Holiday,35.38,3.145,130.5502069,5.774,320691.21,325377.97,308295.38,263917.85,320087.65249999997,312363.3325,292903.7657009346,19030.730925657816,0.8229838658936564,0.5680647467311559,0.93501624268541494,-0.35460488704253545,0,0,0,753.7968946406
44,2012-03-02,2012,3,9,FALSE,316687.22,Non-Holiday,32.36,3.242,130.6457931,5.774,315641.8,320691.21,325986.05,325327.93,321924.2575,318828.82625,293114.30305555556,19067.201816408877,0.8854560256532099,0.4647231720437686,0.8229838658936566,-0.5680647467311556,0,0,0,754.3488093594
44,2012-03-09,2012,3,10,FALSE,303438.24,Non-Holiday,38.24,3.38,130.7413793,5.774,316687.22,315641.8,325377.97,312361.88,319599.55,317748.7375,293330.56834862387,19112.143313309287,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,0,0,0,754.9007240782
44,2012-03-16,2012,3,11,FALSE,331965.95,Non-Holiday,52.5,3.529,130.8261935,5.774,303438.24,316687.22,320691.21,316948.39,314114.6175,316633.2825,293422.4562727272,19049.243519781405,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,0,0,0,755.3904412689999
